Nome,Embalagens_Sustentaveis,Reducao_Desperdicio,Fornecedores_Locais,Emprego_Justo,Envolvimento_Comunitario,Produtos_Saudaveis,Transparencia_Negocios,Cumprimento_Regulamentacao,Etica_Relacionamentos,Conformidade_ESG
FoodTruck21746,0,0,0,1,0,0,1,1,0,0
FoodTruck21747,0,1,0,0,1,1,0,0,0,0
FoodTruck21748,0,1,1,1,0,0,1,1,1,0
FoodTruck21749,1,1,1,1,1,0,1,1,1,0
FoodTruck21750,1,1,1,1,0,0,0,1,0,0
FoodTruck21751,0,1,1,0,0,0,0,0,1,0
FoodTruck21752,0,1,1,1,1,1,0,1,1,0
FoodTruck21753,1,0,0,0,0,1,0,0,0,0
FoodTruck21754,0,1,1,1,1,0,1,0,0,0
FoodTruck21755,0,1,0,1,0,0,0,0,0,0
FoodTruck21756,1,0,1,0,1,1,0,0,1,0
FoodTruck21757,1,1,0,0,0,0,0,0,0,0
FoodTruck21758,0,0,0,0,0,0,0,0,0,0
FoodTruck21759,0,1,1,1,1,1,0,1,1,0
FoodTruck21760,0,1,0,0,1,1,0,0,0,0
FoodTruck21761,1,1,0,0,0,0,0,1,0,0
FoodTruck21762,0,0,1,1,0,1,0,0,0,0
FoodTruck21763,0,0,0,1,0,0,0,1,0,0
FoodTruck21764,0,1,1,0,1,0,1,0,1,0
FoodTruck21765,0,1,0,1,0,1,1,0,1,0
FoodTruck21766,0,0,1,1,0,1,1,1,1,0
FoodTruck21767,0,1,0,0,0,0,1,1,0,0
FoodTruck21768,1,0,0,1,0,1,0,0,0,0
FoodTruck21769,1,0,1,1,0,0,0,0,0,0
FoodTruck21770,0,0,0,0,0,0,1,1,0,0
FoodTruck21771,1,0,1,1,0,0,0,0,0,0
FoodTruck21772,0,1,0,1,0,1,1,0,0,0
FoodTruck21773,0,1,1,1,1,1,0,1,1,0
FoodTruck21774,0,0,1,0,0,0,0,1,0,0
FoodTruck21775,1,0,0,0,0,0,0,1,1,0
FoodTruck21776,0,1,0,0,0,0,0,1,1,0
FoodTruck21777,1,0,1,1,1,0,0,0,0,0
FoodTruck21778,1,0,1,0,1,1,0,0,0,0
FoodTruck21779,1,1,1,0,0,0,1,0,0,0
FoodTruck21780,1,1,1,1,1,1,0,0,0,0
FoodTruck21781,0,0,1,0,0,0,1,0,1,0
FoodTruck21782,1,0,1,0,0,1,0,1,0,0
FoodTruck21783,1,1,0,0,1,1,0,1,0,0
FoodTruck21784,1,0,1,1,1,1,0,1,0,0
FoodTruck21785,0,1,0,0,0,0,1,0,0,0
FoodTruck21786,0,1,0,1,1,0,1,0,0,0
FoodTruck21787,0,1,0,0,0,0,1,1,0,0
FoodTruck21788,1,0,0,1,0,0,0,0,0,0
FoodTruck21789,1,1,0,0,1,0,0,0,1,0
FoodTruck21790,0,1,0,1,1,1,1,0,1,0
FoodTruck21791,0,1,0,1,0,0,0,0,0,0
FoodTruck21792,1,0,1,0,0,0,1,0,1,0
FoodTruck21793,1,0,1,0,0,1,1,0,0,0
FoodTruck21794,0,1,0,1,0,0,0,1,1,0
FoodTruck21795,1,0,1,0,1,1,0,0,0,0
FoodTruck21796,0,0,0,0,0,0,1,0,0,0
FoodTruck21797,0,1,0,1,1,1,0,1,1,0
FoodTruck21798,1,1,0,0,0,1,0,1,0,0
FoodTruck21799,1,1,0,0,0,0,1,1,0,0
FoodTruck21800,1,0,1,1,0,1,1,1,0,0
FoodTruck21801,0,0,1,0,0,0,0,1,1,0
FoodTruck21802,0,0,1,0,1,0,1,1,1,0
FoodTruck21803,0,0,1,1,0,1,1,1,1,0
FoodTruck21804,0,0,0,0,0,0,0,1,1,0
FoodTruck21805,1,1,0,1,1,0,0,0,1,0
FoodTruck21806,1,0,1,1,0,0,0,1,1,0
FoodTruck21807,1,1,1,1,0,1,1,1,0,0
FoodTruck21808,1,0,0,0,0,1,0,1,0,0
FoodTruck21809,0,0,0,0,0,1,0,1,1,0
FoodTruck21810,0,1,1,0,1,1,0,1,1,0
FoodTruck21811,0,0,1,1,0,0,1,1,1,0
FoodTruck21812,0,0,0,0,0,0,1,0,0,0
FoodTruck21813,0,1,0,1,1,0,0,1,0,0
FoodTruck21814,1,0,0,1,1,1,1,1,0,0
FoodTruck21815,0,1,1,0,1,1,1,0,0,0
FoodTruck21816,0,1,0,0,0,1,1,1,1,0
FoodTruck21817,1,0,0,1,1,1,0,1,0,0
FoodTruck21818,1,1,0,0,1,0,0,0,1,0
FoodTruck21819,1,1,0,0,1,0,1,1,1,0
FoodTruck21820,1,1,1,0,1,0,1,1,0,0
FoodTruck21821,0,1,1,1,0,1,1,1,0,0
FoodTruck21822,0,0,0,1,1,1,1,0,0,0
FoodTruck21823,0,1,1,0,0,1,0,0,0,0
FoodTruck21824,1,0,1,1,0,0,1,0,0,0
FoodTruck21825,0,1,1,1,1,0,1,0,0,0
FoodTruck21826,0,1,1,0,0,0,0,0,0,0
FoodTruck21827,0,0,1,0,0,0,1,1,1,0
FoodTruck21828,0,0,0,0,1,0,1,0,1,0
FoodTruck21829,0,1,1,1,0,0,1,1,0,0
FoodTruck21830,0,0,0,0,0,1,0,1,0,0
FoodTruck21831,1,1,0,1,0,0,1,1,0,0
FoodTruck21832,1,1,0,0,0,0,0,0,0,0
FoodTruck21833,0,0,1,1,1,1,0,1,1,0
FoodTruck21834,0,1,1,0,0,1,1,0,1,0
FoodTruck21835,1,1,0,1,0,0,0,0,0,0
FoodTruck21836,0,1,1,1,0,0,1,0,1,0
FoodTruck21837,0,0,0,1,0,0,0,1,0,0
FoodTruck21838,0,0,0,0,1,1,1,1,0,0
FoodTruck21839,1,1,0,1,0,1,0,1,1,0
FoodTruck21840,0,1,1,0,1,0,1,0,1,0
FoodTruck21841,1,0,0,0,0,1,1,1,1,0
FoodTruck21842,0,1,1,0,1,0,1,1,1,0
FoodTruck21843,1,1,1,0,0,0,0,0,0,0
FoodTruck21844,0,0,1,1,1,0,0,1,1,0
FoodTruck21845,0,0,0,1,0,1,0,1,1,0
FoodTruck21846,0,1,0,1,0,0,0,0,0,0
FoodTruck21847,1,0,1,1,1,1,0,0,0,0
FoodTruck21848,0,0,0,0,0,0,0,1,1,0
FoodTruck21849,1,1,0,0,1,0,0,1,1,0
FoodTruck21850,1,0,1,0,0,1,1,1,0,0
FoodTruck21851,1,1,1,1,1,1,1,0,1,0
FoodTruck21852,1,0,0,0,0,0,0,0,1,0
FoodTruck21853,1,1,0,1,0,0,0,0,1,0
FoodTruck21854,1,1,0,0,0,1,0,1,1,0
FoodTruck21855,1,1,0,0,1,1,1,1,0,0
FoodTruck21856,1,1,0,0,1,0,1,1,0,0
FoodTruck21857,1,1,1,0,0,0,1,1,1,0
FoodTruck21858,0,1,0,0,1,1,0,1,0,0
FoodTruck21859,0,1,0,0,1,1,0,0,0,0
FoodTruck21860,0,0,0,1,0,0,0,0,1,0
FoodTruck21861,0,0,0,0,1,1,0,1,0,0
FoodTruck21862,0,0,1,1,0,0,0,1,0,0
FoodTruck21863,0,0,1,0,0,0,1,1,1,0
FoodTruck21864,1,0,1,0,1,1,0,1,1,0
FoodTruck21865,0,0,0,1,0,1,0,1,0,0
FoodTruck21866,1,1,0,0,0,1,0,1,0,0
FoodTruck21867,0,0,1,0,1,0,1,1,0,0
FoodTruck21868,1,1,1,1,1,0,0,1,1,0
FoodTruck21869,1,1,0,0,1,1,1,0,0,0
FoodTruck21870,0,0,1,1,0,1,0,0,1,0
FoodTruck21871,1,1,1,0,1,0,0,1,1,0
FoodTruck21872,1,0,0,1,1,0,0,1,0,0
FoodTruck21873,1,0,1,1,0,0,0,0,0,0
FoodTruck21874,0,0,1,0,0,0,1,0,0,0
FoodTruck21875,0,1,1,0,0,0,0,1,1,0
FoodTruck21876,1,0,1,0,0,1,0,0,1,0
FoodTruck21877,1,1,1,1,0,1,1,1,0,0
FoodTruck21878,0,1,1,0,0,1,0,1,0,0
FoodTruck21879,1,1,0,1,1,0,1,0,1,0
FoodTruck21880,1,0,0,1,0,1,0,0,0,0
FoodTruck21881,0,1,0,0,1,1,0,0,1,0
FoodTruck21882,0,0,1,0,0,0,0,0,1,0
FoodTruck21883,0,0,1,0,1,1,1,1,1,0
FoodTruck21884,1,1,1,1,0,1,1,1,1,0
FoodTruck21885,1,0,0,1,1,0,0,1,0,0
FoodTruck21886,0,0,0,0,0,1,0,1,1,0
FoodTruck21887,0,0,1,1,0,1,0,0,1,0
FoodTruck21888,1,0,0,1,0,0,1,1,1,0
FoodTruck21889,0,1,0,0,1,1,1,1,1,0
FoodTruck21890,1,0,0,0,0,1,0,0,0,0
FoodTruck21891,0,0,1,0,0,0,0,0,1,0
FoodTruck21892,0,0,1,1,1,1,1,0,1,0
FoodTruck21893,0,0,1,0,1,0,0,1,0,0
FoodTruck21894,1,0,0,1,0,1,0,1,0,0
FoodTruck21895,0,1,0,1,0,1,0,0,0,0
FoodTruck21896,1,1,1,0,0,0,1,0,1,0
FoodTruck21897,1,0,1,1,0,0,0,0,1,0
FoodTruck21898,1,1,1,0,0,1,0,1,0,0
FoodTruck21899,1,0,0,0,1,0,0,0,0,0
FoodTruck21900,0,0,0,1,0,1,1,1,1,0
FoodTruck21901,0,0,1,1,0,1,0,1,0,0
FoodTruck21902,1,1,0,0,1,0,1,1,0,0
FoodTruck21903,0,0,0,1,0,1,0,0,1,0
FoodTruck21904,1,0,1,1,1,1,0,1,1,0
FoodTruck21905,1,0,0,1,1,1,1,0,1,0
FoodTruck21906,1,0,1,0,0,0,1,1,1,0
FoodTruck21907,0,1,0,1,0,1,1,0,0,0
FoodTruck21908,0,0,0,0,1,1,0,1,0,0
FoodTruck21909,0,1,1,0,0,0,1,0,0,0
FoodTruck21910,0,0,0,1,0,0,0,0,1,0
FoodTruck21911,1,1,1,0,0,0,0,1,1,0
FoodTruck21912,1,1,1,1,0,0,1,1,0,0
FoodTruck21913,1,0,0,0,0,1,0,0,1,0
FoodTruck21914,1,0,0,1,0,1,0,0,1,0
FoodTruck21915,0,0,1,1,1,1,1,1,0,0
FoodTruck21916,1,0,0,1,0,1,1,0,1,0
FoodTruck21917,1,0,0,0,1,0,0,1,0,0
FoodTruck21918,1,1,1,0,0,1,0,1,1,0
FoodTruck21919,1,1,1,0,1,0,0,1,1,0
FoodTruck21920,1,0,0,1,0,1,1,1,1,0
FoodTruck21921,1,1,1,1,1,0,1,1,0,0
FoodTruck21922,0,1,1,1,1,0,1,0,1,0
FoodTruck21923,0,1,1,1,0,1,1,0,1,0
FoodTruck21924,0,1,0,1,0,1,0,1,1,0
FoodTruck21925,1,1,0,0,0,1,1,1,1,0
FoodTruck21926,0,0,0,0,0,0,0,1,1,0
FoodTruck21927,0,1,1,0,0,0,1,1,1,0
FoodTruck21928,1,1,1,1,0,1,1,0,0,0
FoodTruck21929,0,0,1,1,1,0,1,1,0,0
FoodTruck21930,1,1,1,1,1,0,0,1,1,0
FoodTruck21931,1,0,0,0,1,0,1,1,1,0
FoodTruck21932,1,1,1,1,0,0,0,1,1,0
FoodTruck21933,0,0,0,1,1,1,0,0,1,0
FoodTruck21934,0,1,0,0,1,1,1,0,0,0
FoodTruck21935,1,0,0,0,0,1,0,1,0,0
FoodTruck21936,0,0,1,0,1,1,0,1,1,0
FoodTruck21937,0,0,0,1,1,1,1,1,1,0
FoodTruck21938,0,1,0,0,1,0,1,0,0,0
FoodTruck21939,0,0,0,1,0,0,1,1,0,0
FoodTruck21940,0,1,1,0,0,0,0,0,1,0
FoodTruck21941,1,0,0,0,0,1,0,1,0,0
FoodTruck21942,0,1,0,1,0,0,0,0,0,0
FoodTruck21943,0,0,0,0,1,0,0,0,0,0
FoodTruck21944,1,0,0,0,0,1,1,1,0,0
FoodTruck21945,1,1,0,0,1,0,1,0,0,0
FoodTruck21946,0,1,0,0,1,1,0,0,0,0
FoodTruck21947,1,1,0,1,1,0,1,1,0,0
FoodTruck21948,1,1,0,1,0,0,1,0,1,0
FoodTruck21949,0,0,0,1,0,0,0,0,1,0
FoodTruck21950,0,0,1,0,1,0,0,0,0,0
FoodTruck21951,0,1,1,1,1,1,1,0,1,0
FoodTruck21952,0,1,1,0,1,0,1,1,0,0
FoodTruck21953,0,1,0,0,1,1,1,1,1,0
FoodTruck21954,1,0,0,0,1,0,1,1,0,0
FoodTruck21955,1,0,1,0,1,1,0,1,0,0
FoodTruck21956,1,1,1,1,1,1,1,1,1,0
FoodTruck21957,1,0,1,1,1,1,0,0,0,0
FoodTruck21958,0,1,0,0,0,1,1,1,1,0
FoodTruck21959,0,0,0,0,0,1,1,1,1,0
FoodTruck21960,1,1,1,0,0,0,1,1,1,0
FoodTruck21961,0,1,0,0,0,0,1,1,0,0
FoodTruck21962,1,0,1,1,0,1,1,0,1,0
FoodTruck21963,1,1,0,1,0,0,0,0,1,0
FoodTruck21964,1,1,0,0,0,0,0,1,0,0
FoodTruck21965,0,0,0,1,1,0,1,0,1,0
FoodTruck21966,1,1,0,1,1,1,0,1,1,0
FoodTruck21967,0,0,1,1,1,1,1,1,0,0
FoodTruck21968,0,1,0,1,1,0,1,1,0,0
FoodTruck21969,1,1,0,1,0,1,0,1,0,0
FoodTruck21970,1,0,1,0,0,1,0,1,0,0
FoodTruck21971,0,1,0,0,1,0,0,1,1,0
FoodTruck21972,0,1,0,0,1,0,1,1,0,0
FoodTruck21973,0,0,0,0,1,1,0,0,1,0
FoodTruck21974,0,0,1,1,0,0,1,0,0,0
FoodTruck21975,0,1,1,0,0,1,0,1,0,0
FoodTruck21976,1,1,0,1,1,0,1,1,0,0
FoodTruck21977,0,0,1,1,1,1,1,1,1,0
FoodTruck21978,0,1,1,0,1,0,0,1,1,0
FoodTruck21979,1,1,1,1,1,1,1,0,1,0
FoodTruck21980,1,1,1,0,0,0,0,0,0,0
FoodTruck21981,0,1,0,1,0,0,1,1,1,0
FoodTruck21982,0,1,0,0,0,1,0,1,1,0
FoodTruck21983,0,1,0,0,1,0,0,1,1,0
FoodTruck21984,1,0,1,1,0,1,0,1,1,0
FoodTruck21985,0,0,0,1,0,0,0,1,0,0
FoodTruck21986,0,1,0,0,1,1,1,1,1,0
FoodTruck21987,1,1,1,0,0,0,1,0,1,0
FoodTruck21988,1,0,1,1,0,1,1,0,1,0
FoodTruck21989,0,1,1,1,0,0,0,0,1,0
FoodTruck21990,1,1,1,0,1,0,0,1,0,0
FoodTruck21991,1,1,0,0,0,1,0,1,1,0
FoodTruck21992,0,1,1,1,1,1,1,1,1,0
FoodTruck21993,1,1,1,0,1,0,0,0,0,0
FoodTruck21994,1,1,1,0,0,1,0,0,1,0
FoodTruck21995,0,0,1,0,0,1,0,1,1,0
FoodTruck21996,0,1,0,1,0,0,0,0,0,0
FoodTruck21997,1,1,0,1,1,1,0,0,1,0
FoodTruck21998,0,1,0,0,0,1,0,1,1,0
FoodTruck21999,0,0,1,0,0,0,1,1,1,0
FoodTruck22000,1,0,0,1,1,0,1,0,1,0
FoodTruck22001,0,1,1,1,1,0,1,0,0,0
FoodTruck22002,1,0,0,1,0,0,0,1,0,0
FoodTruck22003,1,0,0,1,0,0,1,1,1,0
FoodTruck22004,0,1,0,1,1,0,0,0,1,0
FoodTruck22005,0,1,1,0,0,1,0,1,1,0
FoodTruck22006,1,0,1,1,1,0,0,0,0,0
FoodTruck22007,1,1,1,1,1,0,1,0,1,0
FoodTruck22008,0,0,1,0,0,1,0,1,0,0
FoodTruck22009,1,0,0,1,1,0,0,1,0,0
FoodTruck22010,0,1,0,1,0,1,0,1,0,0
FoodTruck22011,0,0,1,0,1,1,1,1,1,0
FoodTruck22012,1,0,0,1,1,0,1,1,0,0
FoodTruck22013,0,0,1,1,0,1,0,1,0,0
FoodTruck22014,0,0,1,1,0,1,1,1,0,0
FoodTruck22015,0,1,0,1,0,0,1,0,0,0
FoodTruck22016,0,0,0,0,1,0,0,0,0,0
FoodTruck22017,1,1,0,1,0,1,0,0,1,0
FoodTruck22018,1,0,0,0,0,0,1,1,1,0
FoodTruck22019,0,0,0,1,1,1,1,1,1,0
FoodTruck22020,0,1,1,1,1,1,0,1,0,0
FoodTruck22021,0,0,0,1,0,0,0,1,1,0
FoodTruck22022,0,0,0,0,1,0,0,0,0,0
FoodTruck22023,0,1,1,0,0,1,0,0,1,0
FoodTruck22024,0,0,0,1,1,1,0,0,1,0
FoodTruck22025,1,1,0,0,1,1,0,0,0,0
FoodTruck22026,1,0,1,1,0,0,1,0,0,0
FoodTruck22027,0,1,0,0,0,1,0,1,0,0
FoodTruck22028,1,0,0,1,0,0,0,0,1,0
FoodTruck22029,1,1,1,1,0,0,1,0,0,0
FoodTruck22030,1,0,0,1,1,0,0,1,1,0
FoodTruck22031,0,0,0,0,1,0,0,1,0,0
FoodTruck22032,1,0,0,0,0,0,0,1,0,0
FoodTruck22033,1,0,0,0,1,0,0,1,1,0
FoodTruck22034,1,1,1,1,1,1,1,0,1,0
FoodTruck22035,0,1,1,0,1,0,1,0,1,0
FoodTruck22036,1,0,1,0,0,1,0,1,1,0
FoodTruck22037,0,0,1,1,0,0,1,0,0,0
FoodTruck22038,1,0,1,1,1,1,0,1,0,0
FoodTruck22039,0,0,1,0,1,1,0,0,1,0
FoodTruck22040,0,1,0,1,0,1,1,1,1,0
FoodTruck22041,1,0,1,1,0,0,0,1,0,0
FoodTruck22042,1,0,0,0,1,0,1,0,1,0
FoodTruck22043,1,0,1,0,1,1,1,1,1,0
FoodTruck22044,1,1,0,1,1,1,0,1,1,0
FoodTruck22045,1,1,1,1,1,1,0,0,1,0
FoodTruck22046,1,0,1,1,0,0,1,1,1,0
FoodTruck22047,1,0,0,0,1,0,0,1,1,0
FoodTruck22048,1,1,0,1,0,1,1,0,0,0
FoodTruck22049,0,1,0,1,0,1,1,0,0,0
FoodTruck22050,0,1,1,1,0,1,1,1,1,0
FoodTruck22051,1,0,1,0,1,0,0,0,1,0
FoodTruck22052,1,0,0,0,0,0,0,0,0,0
FoodTruck22053,1,1,1,0,0,1,0,1,1,0
FoodTruck22054,0,0,1,1,0,0,1,1,1,0
FoodTruck22055,1,1,0,0,0,0,0,1,1,0
FoodTruck22056,0,1,1,1,0,1,0,1,0,0
FoodTruck22057,1,0,1,0,1,0,1,1,1,0
FoodTruck22058,0,1,0,0,0,1,0,0,0,0
FoodTruck22059,1,0,0,1,0,0,1,1,0,0
FoodTruck22060,1,0,0,0,1,0,0,1,0,0
FoodTruck22061,0,1,1,0,1,1,0,1,1,0
FoodTruck22062,0,1,1,1,1,1,0,0,1,0
FoodTruck22063,1,0,1,1,1,1,0,0,0,0
FoodTruck22064,1,1,1,1,1,1,1,1,1,0
FoodTruck22065,0,1,1,0,0,1,0,1,0,0
FoodTruck22066,0,0,0,1,0,0,0,0,1,0
FoodTruck22067,1,0,0,1,0,1,0,1,0,0
FoodTruck22068,0,0,0,1,0,0,0,1,0,0
FoodTruck22069,0,1,1,1,1,0,0,0,1,0
FoodTruck22070,0,1,0,1,1,1,1,0,1,0
FoodTruck22071,0,1,0,1,0,1,1,1,1,0
FoodTruck22072,1,1,0,1,1,1,0,1,1,0
FoodTruck22073,1,0,1,1,1,1,1,0,0,0
FoodTruck22074,0,0,0,1,1,1,0,1,0,0
FoodTruck22075,1,0,0,1,1,0,0,1,1,0
FoodTruck22076,0,0,0,0,1,0,0,0,0,0
FoodTruck22077,1,0,0,1,1,1,0,0,0,0
FoodTruck22078,0,1,1,0,0,0,1,0,0,0
FoodTruck22079,1,1,0,0,0,0,0,1,1,0
FoodTruck22080,1,0,0,0,0,1,0,1,1,0
FoodTruck22081,0,1,0,1,1,1,0,0,1,0
FoodTruck22082,0,1,0,0,0,1,1,1,0,0
FoodTruck22083,0,0,1,1,1,1,1,0,1,0
FoodTruck22084,1,1,1,0,1,0,0,1,0,0
FoodTruck22085,1,1,0,1,1,1,1,0,1,0
FoodTruck22086,0,0,1,0,0,1,0,0,1,0
FoodTruck22087,0,0,1,1,1,0,0,0,1,0
FoodTruck22088,0,0,0,1,1,0,0,0,0,0
FoodTruck22089,0,1,0,0,0,0,1,1,0,0
FoodTruck22090,1,0,1,0,1,1,1,1,1,0
FoodTruck22091,0,0,0,1,1,0,1,0,1,0
FoodTruck22092,1,0,1,0,1,0,0,1,0,0
FoodTruck22093,0,0,0,0,1,1,1,1,0,0
FoodTruck22094,0,1,1,1,0,0,0,1,1,0
FoodTruck22095,0,0,1,1,1,1,1,0,0,0
FoodTruck22096,0,1,0,0,0,1,1,1,0,0
FoodTruck22097,0,1,1,0,0,0,1,1,1,0
FoodTruck22098,0,1,0,0,1,1,1,1,0,0
FoodTruck22099,1,1,1,1,0,0,0,1,1,0
FoodTruck22100,1,0,0,0,1,1,1,1,0,0
FoodTruck22101,1,0,0,0,0,1,1,0,0,0
FoodTruck22102,1,0,0,0,1,1,1,1,0,0
FoodTruck22103,0,0,1,0,1,0,1,1,1,0
FoodTruck22104,0,0,1,1,1,0,1,0,1,0
FoodTruck22105,0,0,0,1,0,0,0,1,0,0
FoodTruck22106,0,1,0,1,1,0,0,1,0,0
FoodTruck22107,1,0,0,0,0,0,1,1,0,0
FoodTruck22108,1,0,0,1,1,1,0,1,0,0
FoodTruck22109,1,1,1,0,1,1,1,1,1,0
FoodTruck22110,0,0,1,1,0,0,1,1,1,0
FoodTruck22111,1,0,0,0,1,0,1,0,0,0
FoodTruck22112,0,1,1,1,0,1,0,1,1,0
FoodTruck22113,0,1,1,1,1,1,1,0,1,0
FoodTruck22114,1,0,0,0,1,0,0,1,0,0
FoodTruck22115,1,1,1,1,0,1,0,1,0,0
FoodTruck22116,0,0,1,1,1,1,1,0,0,0
FoodTruck22117,0,0,0,0,1,0,1,1,0,0
FoodTruck22118,0,0,0,1,1,0,1,1,1,0
FoodTruck22119,0,0,1,1,1,0,0,1,0,0
FoodTruck22120,1,0,0,0,0,1,0,1,0,0
FoodTruck22121,0,1,0,1,1,0,0,1,0,0
FoodTruck22122,1,0,1,0,0,1,0,1,0,0
FoodTruck22123,0,1,0,1,1,1,0,0,0,0
FoodTruck22124,0,1,0,1,0,1,1,1,0,0
FoodTruck22125,0,1,1,0,1,1,0,0,1,0
FoodTruck22126,1,1,1,0,1,1,0,1,0,0
FoodTruck22127,0,0,1,1,1,1,1,0,1,0
FoodTruck22128,1,1,1,0,1,0,0,0,0,0
FoodTruck22129,0,1,0,0,0,0,1,0,0,0
FoodTruck22130,0,1,0,0,1,0,0,0,1,0
FoodTruck22131,1,1,0,1,0,1,0,1,0,0
FoodTruck22132,1,1,0,1,0,1,1,0,1,0
FoodTruck22133,1,0,0,1,1,0,1,1,1,0
FoodTruck22134,1,1,1,1,0,1,0,1,1,0
FoodTruck22135,1,1,1,1,0,0,1,0,0,0
FoodTruck22136,0,1,0,1,1,1,1,0,0,0
FoodTruck22137,1,1,0,1,1,0,0,1,1,0
FoodTruck22138,1,1,0,0,1,1,1,0,0,0
FoodTruck22139,1,1,0,0,0,0,1,0,1,0
FoodTruck22140,1,1,0,0,1,0,1,1,0,0
FoodTruck22141,1,1,1,1,1,0,1,0,0,0
FoodTruck22142,1,1,1,1,0,0,1,0,0,0
FoodTruck22143,0,1,0,1,0,1,1,0,1,0
FoodTruck22144,1,1,1,0,0,1,1,1,0,0
FoodTruck22145,1,1,1,1,1,1,1,0,1,0
FoodTruck22146,0,0,1,0,0,0,1,0,0,0
FoodTruck22147,0,1,1,1,0,0,1,1,0,0
FoodTruck22148,1,0,1,1,1,1,1,1,0,0
FoodTruck22149,0,0,1,1,0,1,0,0,0,0
FoodTruck22150,1,0,0,1,1,1,0,0,0,0
FoodTruck22151,1,0,0,0,1,1,1,1,0,0
FoodTruck22152,1,1,0,1,0,1,0,0,0,0
FoodTruck22153,1,1,0,1,0,1,0,0,0,0
FoodTruck22154,1,0,0,1,1,1,1,1,0,0
FoodTruck22155,1,1,0,1,1,1,1,0,0,0
FoodTruck22156,0,1,0,0,0,1,1,1,0,0
FoodTruck22157,1,0,0,1,0,1,1,0,0,0
FoodTruck22158,0,0,0,1,0,1,0,0,1,0
FoodTruck22159,0,1,1,0,1,1,1,0,0,0
FoodTruck22160,0,0,0,0,1,1,0,1,1,0
FoodTruck22161,0,0,1,0,1,0,0,0,1,0
FoodTruck22162,0,1,0,0,0,1,1,1,0,0
FoodTruck22163,0,1,1,0,1,1,1,1,1,0
FoodTruck22164,1,1,0,1,0,0,1,1,1,0
FoodTruck22165,0,0,1,1,0,0,1,0,1,0
FoodTruck22166,1,1,0,0,1,0,0,1,1,0
FoodTruck22167,1,1,1,1,0,0,0,1,1,0
FoodTruck22168,0,1,0,1,0,1,0,1,1,0
FoodTruck22169,1,1,1,0,1,1,1,0,1,0
FoodTruck22170,0,1,1,1,0,1,1,0,0,0
FoodTruck22171,0,0,0,1,1,1,0,1,1,0
FoodTruck22172,0,1,1,1,1,0,1,1,0,0
FoodTruck22173,1,0,0,1,0,0,0,1,0,0
FoodTruck22174,0,1,0,1,1,1,0,0,1,0
FoodTruck22175,0,1,0,0,0,0,0,0,0,0
FoodTruck22176,0,1,0,0,0,0,1,0,0,0
FoodTruck22177,0,0,0,1,0,1,1,1,0,0
FoodTruck22178,1,1,1,1,0,0,0,1,1,0
FoodTruck22179,1,0,1,1,0,0,1,0,1,0
FoodTruck22180,0,1,0,0,1,0,1,1,0,0
FoodTruck22181,0,1,1,0,1,0,0,0,0,0
FoodTruck22182,1,0,0,0,0,0,0,0,0,0
FoodTruck22183,1,0,1,1,1,1,0,0,1,0
FoodTruck22184,0,1,0,1,1,1,1,1,0,0
FoodTruck22185,0,0,1,0,0,0,1,1,1,0
FoodTruck22186,1,0,1,1,0,0,1,0,1,0
FoodTruck22187,0,0,0,0,0,1,0,1,0,0
FoodTruck22188,1,1,0,1,1,0,1,0,1,0
FoodTruck22189,0,1,0,1,1,1,1,1,0,0
FoodTruck22190,0,1,1,0,0,1,1,0,1,0
FoodTruck22191,1,1,0,1,1,0,1,0,0,0
FoodTruck22192,0,0,1,1,1,0,0,1,0,0
FoodTruck22193,0,1,0,0,0,1,1,0,1,0
FoodTruck22194,1,0,1,1,0,1,0,0,0,0
FoodTruck22195,0,0,1,0,0,1,1,1,0,0
FoodTruck22196,0,1,1,1,1,1,0,0,1,0
FoodTruck22197,0,1,0,1,0,1,0,0,1,0
FoodTruck22198,0,0,1,1,0,0,0,1,0,0
FoodTruck22199,1,0,1,0,0,0,1,0,0,0
FoodTruck22200,1,0,1,1,1,1,1,0,0,0
FoodTruck22201,1,1,1,0,0,1,1,0,0,0
FoodTruck22202,1,1,1,0,0,0,1,0,1,0
FoodTruck22203,1,0,0,1,0,1,0,1,1,0
FoodTruck22204,1,1,1,0,0,1,1,1,0,0
FoodTruck22205,1,1,0,0,0,1,0,1,1,0
FoodTruck22206,0,0,0,0,1,0,0,1,0,0
FoodTruck22207,0,1,0,1,0,1,1,0,0,0
FoodTruck22208,0,0,0,1,0,0,0,1,0,0
FoodTruck22209,1,1,1,1,1,1,1,0,0,0
FoodTruck22210,1,0,1,0,1,0,1,1,0,0
FoodTruck22211,1,0,0,0,1,1,1,0,0,0
FoodTruck22212,0,0,1,0,0,0,1,1,0,0
FoodTruck22213,1,0,1,0,0,0,0,0,0,0
FoodTruck22214,1,1,1,1,0,0,1,1,0,0
FoodTruck22215,1,1,0,0,0,0,1,1,0,0
FoodTruck22216,1,1,0,1,1,0,1,1,0,0
FoodTruck22217,0,0,0,0,0,0,0,1,1,0
FoodTruck22218,1,0,1,1,1,0,0,0,1,0
FoodTruck22219,1,1,0,1,1,1,0,1,0,0
FoodTruck22220,1,1,0,0,0,1,0,0,1,0
FoodTruck22221,0,1,0,0,1,1,0,0,0,0
FoodTruck22222,0,0,0,1,1,1,0,1,0,0
FoodTruck22223,0,0,1,1,1,0,0,1,1,0
